latency
76.72
82.99
76.06
91.5
70.0
77.62
72.13
87.92
77.18
73.26
76.51
84.01
90.73
75.61
78.41
96.44
72.48
87.26
75.94
71.01
79.87
96.78
74.48
76.28
88.83
66.53
83.66
72.35
82.43
81.66
69.45
89.95
70.46
82.67
89.39
83.45
87.59
84.01
86.81
78.52
82.43
77.29
73.14
80.19
98.12
71.13
71.35
75.61
88.48
76.4
81.66
96.32
74.82
72.25
82.67
75.38
91.74
70.56
86.13
79.75
93.87
84.12
83.79
91.96
81.87
79.52
72.59
75.04
71.58
83.23
84.67
85.46
81.1
86.8
67.76
85.12
86.59
80.31
91.07
80.64
85.46
87.81
87.48
65.63
81.99
87.37
78.29
95.66
81.76
84.67
78.62
76.28
78.41
67.32
80.64
98.56
89.61
90.62
79.63
87.7
