latency
82.21
74.59
78.3
65.41
73.48
65.19
73.7
83.34
85.57
62.5
70.46
84.79
82.89
79.08
64.75
71.46
81.88
74.59
84.46
72.92
82.44
76.16
75.94
83.45
88.14
70.9
69.9
63.96
76.17
76.4
71.57
86.36
55.44
72.81
76.16
71.58
66.2
88.82
75.84
76.72
81.88
80.08
68.78
72.14
77.17
73.6
81.99
80.98
74.93
85.47
78.96
63.84
71.57
61.83
79.3
70.01
85.79
75.5
73.37
62.17
74.82
68.55
80.54
78.18
86.58
90.61
80.42
70.79
93.3
88.38
79.31
80.08
83.79
78.29
72.13
86.14
83.34
66.87
75.39
79.97
74.14
82.32
82.33
60.6
81.88
65.42
67.2
66.87
65.86
89.49
76.95
72.81
76.5
84.91
71.46
79.97
75.72
80.98
85.13
77.62
71.8
68.1
79.41
79.19
69.33
77.06
86.91
59.6
88.26
71.13
69.78
70.91
68.55
65.19
86.24
