latency
92.63
100.59
109.88
91.52
86.25
94.2
88.94
104.84
110.0
107.3
92.85
101.14
90.95
107.52
95.88
96.67
89.27
87.26
109.54
104.17
96.56
80.65
90.51
92.63
106.19
99.91
117.27
121.52
100.24
97.78
102.6
90.28
104.16
99.24
106.19
116.6
103.83
100.59
120.52
95.2
99.35
110.88
106.52
96.89
97.9
104.61
104.83
108.54
105.5
109.1
115.26
96.56
91.51
88.94
114.92
92.85
92.29
86.92
86.25
96.43
111.0
83.56
100.59
92.18
98.57
113.24
89.26
108.2
104.83
99.91
118.17
101.93
97.9
103.16
101.26
102.16
86.58
113.47
91.28
97.23
101.26
105.39
103.84
98.56
115.92
87.93
94.54
95.54
98.57
101.6
94.87
93.2
94.54
100.91
114.25
100.24
100.02
96.0
94.86
105.63
98.46
85.92
95.21
104.95
95.88
108.2
105.85
85.9
88.83
95.55
90.61
101.92
104.51
107.86
97.78
101.6
107.52
100.58
98.11
104.28
89.5
109.21
105.62
108.09
104.5
98.22
103.27
119.51
110.1
87.59
107.64
101.15
100.8
97.56
115.93
95.21
104.5
104.16
111.9
98.56
109.54
101.93
111.44
109.2
100.24
109.54
92.85
103.83
97.9
93.53
94.19
84.9
104.61
97.11
112.24
109.77
110.54
106.19
111.22
106.85
93.19
93.53
86.58
96.21
111.56
88.82
112.91
88.82
100.25
98.79
90.28
88.93
103.16
94.87
105.62
109.42
99.57
107.2
93.2
85.91
97.89
115.82
110.88
93.86
119.18
97.9
86.92
97.89
109.88
112.79
88.82
98.34
97.89
117.84
107.86
115.47
107.53
105.18
103.83
114.13
105.5
104.51
98.22
86.92
90.83
117.94
108.54
99.8
97.23
85.91
96.55
119.17
107.86
106.18
120.85
121.75
91.63
105.85
105.18
91.18
97.9
98.23
104.5
106.85
99.24
93.86
108.87
101.93
110.1
98.57
110.89
89.49
105.51
98.9
111.22
110.44
125.9
101.15
106.52
97.23
102.82
111.11
94.53
93.63
103.15
97.55
106.86
108.2
100.47
101.82
105.51
111.55
108.19
102.49
115.14
100.58
96.56
85.12
101.92
102.14
97.12
107.86
107.19
102.93
120.41
126.46
95.54
106.18
112.57
104.5
99.13
107.98
99.46
93.53
102.26
102.49
101.48
95.54
99.46
116.26
106.85
104.16
95.44
102.6
112.22
101.82
101.48
117.83
88.26
117.16
90.5
103.84
113.24
116.38
119.18
92.52
93.3
94.19
94.53
106.86
