latency
113.47
96.54
104.39
101.14
96.44
112.8
117.38
110.32
98.68
111.78
87.48
100.25
120.18
100.14
110.99
110.55
104.05
91.06
100.13
136.64
107.53
77.06
112.11
124.56
132.5
90.06
95.21
93.19
103.16
111.68
108.98
110.66
139.45
110.21
95.21
117.83
95.1
115.26
96.78
102.94
90.84
107.41
104.62
96.99
100.13
120.18
115.48
104.62
95.42
109.54
110.88
146.17
94.86
96.44
98.57
109.32
100.91
116.14
88.04
112.78
90.28
103.6
101.81
107.18
116.04
97.12
109.66
106.4
103.5
104.39
98.68
88.72
117.5
81.98
120.07
97.67
98.57
100.02
102.26
104.73
114.14
101.26
104.62
95.66
131.49
95.87
103.95
165.1
96.78
102.59
107.86
104.16
93.98
118.16
87.14
119.96
117.27
118.73
93.64
122.2
