latency
92.63
116.94
110.1
102.93
107.97
110.88
105.4
121.52
93.18
107.07
126.34
84.46
90.94
107.53
112.34
113.12
105.85
87.26
109.54
104.17
96.55
113.69
107.3
109.21
89.5
116.37
100.7
104.73
100.24
114.48
102.38
106.96
104.17
115.7
106.29
99.8
103.83
133.74
103.95
128.35
99.35
94.2
89.84
113.47
114.47
104.5
88.26
91.84
105.4
109.21
98.57
113.13
108.3
105.5
98.12
109.43
92.29
120.07
86.25
113.13
127.47
116.93
117.16
125.44
98.56
113.13
105.96
108.09
104.73
116.6
101.48
101.81
97.9
119.84
101.14
102.15
103.16
96.88
91.18
97.22
101.14
105.5
103.72
98.56
115.82
104.61
111.0
95.66
98.45
118.16
128.25
109.66
94.65
100.81
114.13
100.24
100.02
112.45
94.98
105.52
98.56
102.48
95.2
104.84
95.88
108.2
89.16
119.06
105.63
112.11
107.08
101.81
104.62
107.86
97.78
101.59
90.72
100.47
98.22
104.16
106.18
109.21
105.51
108.19
104.39
98.22
86.47
86.24
110.22
104.05
107.64
117.61
117.49
97.66
99.12
95.2
104.62
104.05
111.79
98.57
109.44
118.5
111.45
92.63
100.25
92.74
109.55
103.83
114.47
110.22
110.77
118.16
104.5
113.69
95.65
109.76
110.55
106.18
94.42
106.85
109.76
93.63
103.16
96.21
94.86
122.08
112.9
105.4
100.24
98.78
106.85
105.51
119.74
111.56
88.82
92.96
132.72
123.88
109.77
102.49
114.58
99.12
110.89
93.86
102.37
98.01
103.38
97.89
109.88
112.78
105.4
98.34
114.48
101.14
107.76
115.58
107.42
105.18
103.83
114.13
105.4
104.5
98.23
120.19
107.53
101.14
108.54
99.8
113.69
102.59
96.56
102.48
107.76
106.3
104.16
104.96
108.3
105.73
105.18
107.74
114.58
114.81
104.5
90.16
99.13
93.97
108.75
101.82
110.1
115.26
110.78
106.18
105.51
115.48
94.54
93.86
92.52
101.14
106.41
97.22
102.93
94.43
111.11
110.11
103.27
114.13
106.85
108.2
117.05
101.92
88.82
111.44
108.2
102.48
115.14
117.28
96.44
85.24
101.82
102.15
97.11
124.55
90.5
102.82
103.82
109.88
95.43
106.18
95.88
104.5
99.12
107.86
99.46
110.21
118.73
102.6
118.06
112.24
99.46
116.16
90.16
104.17
95.54
102.6
95.44
101.82
101.48
101.14
104.83
100.47
140.44
103.94
96.44
99.8
102.6
109.1
93.19
110.78
111.22
106.85
