latency
357.17
419.68
311.26
375.1
329.74
334.32
366.02
309.01
367.71
427.84
340.15
354.72
383.05
385.62
372.4
287.85
326.93
335.67
347.99
336.35
352.47
367.6
354.27
344.96
469.73
303.19
325.59
362.99
342.38
434.0
