latency
85.91
90.4
98.45
83.0
95.09
85.57
103.6
96.66
105.29
85.24
100.8
88.6
94.53
79.08
84.67
100.25
92.3
90.96
95.31
75.72
80.53
82.44
97.34
95.65
99.92
88.49
102.6
98.22
107.87
90.84
95.55
96.32
91.17
102.82
81.88
92.08
99.58
74.93
106.18
82.22
90.61
99.47
107.19
101.92
87.25
108.98
106.97
95.21
81.42
85.69
88.04
82.56
99.47
84.68
78.18
81.32
117.72
76.27
99.91
104.39
85.9
104.38
87.15
94.19
86.92
98.91
106.74
92.18
89.38
88.6
106.63
95.31
104.5
105.06
95.54
95.42
99.12
102.04
103.15
95.65
88.71
95.2
89.95
85.58
90.84
92.3
79.97
99.12
102.93
88.37
80.2
81.54
98.12
124.67
84.67
89.61
88.7
106.75
100.69
95.32
