latency
86.8
78.19
66.19
66.31
70.12
83.78
80.53
73.47
69.1
73.7
75.27
76.17
80.2
68.43
69.45
71.68
79.08
65.52
66.99
70.34
70.91
72.92
66.76
79.64
75.38
80.76
68.99
71.8
74.59
73.82
71.02
76.61
79.86
70.56
68.89
75.6
76.06
69.22
70.68
77.73
97.45
72.46
78.63
70.9
72.69
92.97
71.57
72.36
77.85
69.23
74.49
72.81
73.93
65.53
72.02
51.31
73.48
84.24
77.73
79.75
80.2
69.11
65.76
80.09
77.74
72.46
68.54
76.28
70.68
80.42
77.17
72.58
77.07
70.45
74.82
76.5
65.41
78.96
73.14
72.02
69.33
71.91
70.01
83.44
67.32
81.99
78.08
78.63
79.41
78.51
73.37
72.81
78.74
77.62
77.52
83.89
83.11
73.36
77.29
71.79
