latency
75.94
67.21
76.5
74.93
69.56
77.51
72.25
88.14
76.72
73.82
73.48
70.68
74.15
74.26
67.54
74.93
72.59
70.57
86.24
77.52
79.86
80.65
73.93
59.14
72.92
83.22
67.21
88.15
111.44
69.9
85.91
90.38
66.87
86.36
89.71
83.22
70.56
67.32
70.45
78.52
82.66
77.52
73.25
96.88
80.98
71.46
71.58
75.16
72.25
75.94
65.19
79.87
74.83
85.9
84.56
59.59
75.5
70.24
69.56
96.55
60.94
66.86
83.89
66.86
73.92
68.56
67.21
74.71
88.37
83.23
68.22
73.82
75.84
86.47
68.1
68.77
69.89
72.24
65.98
80.64
74.15
82.43
70.68
65.19
78.64
58.47
77.85
78.97
81.88
68.21
78.18
76.61
77.62
67.77
80.86
83.33
67.1
95.77
72.92
61.04
