latency
75.82
67.21
76.39
74.6
69.68
60.83
88.83
71.35
76.51
59.37
76.17
68.44
71.24
90.84
79.08
67.88
67.77
70.45
59.48
73.37
77.18
63.84
73.82
77.51
71.02
66.42
83.89
59.7
78.52
81.2
85.8
73.48
70.67
65.87
74.7
69.56
65.52
67.09
70.46
78.41
67.99
77.17
71.23
80.2
66.42
69.12
71.57
75.04
69.56
78.3
65.3
79.76
60.15
61.28
73.71
62.17
61.94
67.98
65.76
63.18
67.99
76.27
67.1
75.49
81.77
79.87
105.74
91.39
88.16
66.42
68.21
72.02
77.5
86.36
67.99
68.77
86.47
80.09
74.48
80.54
87.48
69.11
70.46
81.77
65.86
73.02
75.94
62.16
81.66
68.22
78.18
76.5
63.85
85.36
76.83
86.14
80.76
65.08
75.38
58.48
95.54
69.23
78.4
88.15
79.19
91.4
58.47
66.54
75.28
78.96
87.04
68.55
71.13
74.49
66.2
83.12
74.16
83.78
81.43
72.92
72.92
76.39
61.94
68.43
71.92
77.62
86.7
69.44
62.51
85.02
74.15
84.56
84.12
73.14
73.48
78.41
71.12
73.25
66.64
74.49
76.06
68.56
63.63
73.59
83.44
61.49
107.42
70.34
81.09
62.06
75.72
84.68
73.48
81.54
62.28
73.04
77.18
72.7
85.47
65.86
76.5
76.72
103.16
79.52
78.06
57.46
77.52
72.13
83.55
65.42
73.48
74.38
67.55
66.09
84.01
76.28
66.08
73.93
76.4
69.11
79.52
84.01
77.62
77.16
85.69
64.52
74.37
60.26
76.5
79.41
72.14
66.76
79.08
70.12
72.25
98.67
74.26
88.48
72.8
66.64
69.56
68.88
81.43
70.12
90.84
84.46
75.04
83.22
85.24
71.47
72.7
85.8
74.48
75.38
68.22
73.7
72.81
72.47
71.8
74.49
81.1
67.1
85.46
73.48
82.44
77.18
75.5
85.12
76.83
81.77
77.5
72.69
55.55
82.1
77.74
77.17
92.4
74.72
66.31
63.85
72.02
75.28
77.73
93.3
70.01
80.76
60.93
87.25
83.9
68.44
61.6
74.26
89.16
102.37
67.21
65.08
65.42
85.12
82.78
69.0
82.33
72.36
74.03
86.13
87.03
79.64
92.29
89.6
80.75
69.45
82.44
74.48
82.77
60.15
68.89
85.8
70.9
59.37
82.77
82.77
73.48
70.8
78.85
70.9
78.75
66.65
68.21
71.69
84.23
83.78
73.81
70.56
79.75
66.42
69.12
60.71
59.7
76.05
74.48
76.72
63.28
75.38
86.14
66.86
68.88
69.33
62.83
81.1
66.87
84.79
77.74
72.02
75.94
84.45
71.46
66.88
92.41
76.5
66.76
68.88
80.43
79.08
70.57
71.01
62.84
75.5
95.1
71.01
66.64
65.08
73.48
76.51
76.5
91.39
77.5
82.43
66.98
65.63
67.77
69.11
90.61
64.97
77.85
86.7
75.94
61.49
70.01
86.24
81.09
70.56
79.08
81.43
58.8
87.14
78.86
81.44
78.63
61.6
87.15
72.47
81.88
80.75
82.44
73.15
69.34
82.0
65.86
64.18
69.0
65.08
60.94
78.41
66.42
66.31
77.39
72.03
59.14
84.46
75.49
67.44
76.5
79.76
85.8
62.83
66.09
68.43
74.49
61.28
66.42
59.36
66.42
108.19
96.44
60.26
79.3
98.78
69.45
57.92
73.6
72.02
93.64
61.72
62.96
63.62
60.82
80.54
66.43
79.42
76.17
62.39
80.3
78.29
72.36
82.33
67.43
67.21
69.45
80.99
87.48
75.61
