latency
76.51
66.42
61.72
89.61
71.01
75.94
58.24
85.36
63.29
71.02
39.43
70.56
58.58
73.03
79.08
65.08
87.26
70.46
76.16
71.35
63.96
50.63
68.89
76.84
71.8
66.54
83.78
74.38
80.54
64.51
85.79
73.48
70.8
82.55
73.25
67.32
69.11
83.9
56.45
75.72
66.42
76.95
59.7
76.83
65.53
70.12
71.92
74.7
72.03
75.94
65.2
79.74
75.82
55.68
66.75
73.04
59.59
69.33
71.58
61.05
62.16
82.11
83.78
75.49
65.2
79.76
72.48
74.82
71.46
67.32
83.89
85.24
7.74
76.61
83.66
69.55
70.56
79.41
58.7
79.52
67.88
72.13
70.45
81.76
65.86
87.82
77.73
78.86
65.86
67.54
61.38
76.5
77.84
84.12
64.64
66.86
77.17
68.21
62.5
73.58
