latency
144.94
165.42
152.21
177.08
150.54
158.49
145.04
172.71
164.32
144.94
173.83
173.61
174.38
155.91
157.92
163.86
169.36
174.16
177.86
153.0
163.18
176.85
193.66
174.16
186.6
155.68
166.32
174.5
165.21
158.94
166.44
172.6
172.15
165.54
158.04
172.04
188.5
166.99
172.26
160.39
184.24
172.82
169.91
163.98
158.93
155.8
171.6
155.24
180.66
146.16
163.2
170.92
149.64
191.98
167.22
159.16
168.23
170.47
172.93
178.42
161.29
169.24
169.24
157.81
167.9
163.75
160.16
173.49
172.59
175.4
158.72
162.08
370.16
181.89
439.94
171.92
186.72
154.46
155.91
202.39
158.16
169.02
204.85
163.08
159.94
171.15
146.72
173.27
166.1
177.08
173.72
169.24
158.6
173.38
165.77
183.24
195.34
176.75
148.3
187.94
181.89
179.88
170.59
172.72
160.06
160.73
155.01
156.46
150.09
175.52
204.29
188.39
304.98
155.35
163.42
173.72
167.33
178.54
165.98
155.02
156.35
159.28
149.76
154.9
165.77
162.63
160.84
158.83
150.54
156.25
153.45
164.43
179.54
161.84
182.0
166.21
171.26
192.08
145.72
163.98
157.7
142.92
192.31
164.3
176.63
192.64
193.99
176.64
166.44
171.04
153.89
173.49
183.68
179.76
159.95
196.9
567.28
140.23
255.26
166.32
173.28
159.38
169.02
172.6
163.18
169.46
203.4
198.48
155.02
153.1
137.99
161.84
173.95
138.21
180.67
169.24
179.32
175.52
148.51
167.11
167.22
152.78
159.16
180.21
488.88
168.22
169.92
173.84
160.16
153.0
173.05
197.35
156.03
145.82
149.87
171.82
167.22
162.85
157.92
173.28
161.52
182.68
164.98
173.28
152.33
171.7
163.87
168.0
164.2
148.18
159.16
176.96
158.37
172.82
166.32
149.52
165.88
149.53
170.91
175.29
169.8
177.19
163.76
164.98
157.37
160.28
169.68
191.19
184.24
181.56
392.56
152.67
150.2
169.79
167.56
167.23
165.32
162.52
157.71
160.72
144.16
173.38
169.46
162.62
177.3
179.1
175.62
166.55
170.14
166.78
481.5
153.45
168.9
168.68
164.76
180.55
171.04
168.35
160.96
172.48
177.98
155.58
154.45
167.34
165.09
154.0
164.65
174.84
193.66
170.58
188.73
147.06
146.4
145.16
155.35
167.0
162.62
168.45
168.46
170.58
153.45
148.75
171.47
164.3
151.66
164.99
148.74
154.0
162.18
155.35
178.2
191.08
158.71
146.62
