latency
60.04
67.21
59.82
75.16
86.36
77.17
56.11
71.57
76.72
57.24
59.36
68.1
57.8
57.58
62.61
79.98
58.7
67.88
59.59
71.02
80.08
63.96
73.93
59.26
72.92
66.53
67.32
71.68
66.76
64.63
69.45
73.58
87.59
82.67
72.81
66.87
70.57
83.9
53.99
78.41
83.0
60.93
73.36
79.98
64.74
71.47
71.46
75.27
72.13
76.06
81.88
63.29
74.94
72.46
73.82
67.42
75.49
70.68
69.1
80.08
77.62
66.88
84.0
75.5
81.88
63.39
73.04
74.72
71.46
66.86
68.21
68.78
80.99
70.12
68.0
68.89
69.79
80.31
74.71
64.07
84.56
72.25
70.46
82.1
65.86
71.23
61.39
62.16
65.3
85.01
78.18
76.72
77.95
67.77
80.76
83.78
66.76
79.31
61.5
72.02
