latency
225.57
233.63
226.59
224.78
235.88
227.82
221.99
221.42
226.24
224.01
225.8
234.42
224.23
224.0
229.04
229.83
222.55
220.32
226.24
220.54
229.83
230.4
223.79
225.69
222.77
232.74
234.09
221.54
233.52
231.06
235.76
223.33
204.18
232.18
223.0
233.07
220.42
233.75
220.09
228.6
232.41
227.48
223.12
230.16
230.84
221.21
221.43
225.12
222.22
225.58
231.74
229.94
225.02
221.98
231.62
226.02
225.35
220.2
235.98
229.72
227.48
233.2
233.87
225.35
231.85
229.6
222.33
224.8
221.44
233.08
234.76
235.09
231.06
219.74
234.43
235.54
219.64
230.05
224.34
230.39
234.54
222.0
220.54
231.62
232.52
221.1
227.82
228.71
231.63
234.87
228.04
226.58
227.7
234.19
230.62
233.41
233.53
228.83
228.15
222.22
