latency
59.15
50.52
76.61
74.93
53.1
60.71
55.67
71.57
76.51
57.24
59.59
67.88
57.46
57.8
62.4
46.72
60.82
48.72
59.7
71.01
63.18
63.95
73.93
59.36
72.8
66.53
67.1
71.68
83.56
64.75
69.0
73.7
70.9
82.55
56.24
66.54
53.76
67.32
70.79
61.82
65.86
60.82
56.67
46.82
64.62
54.55
55.11
75.16
55.44
59.26
65.19
63.28
58.13
72.03
65.2
59.59
58.91
70.23
52.98
63.06
61.16
66.76
50.52
58.7
65.53
63.17
55.9
58.24
71.57
66.54
68.32
51.75
64.74
53.1
67.99
68.89
70.01
46.83
57.92
63.96
67.88
55.45
53.98
65.19
49.4
54.44
77.84
62.39
48.38
68.32
78.19
59.81
61.39
67.54
64.29
66.86
66.76
62.5
61.82
72.13
65.19
69.45
61.83
71.57
62.62
58.24
55.79
52.54
72.24
62.27
57.12
51.97
54.77
74.48
64.52
68.21
74.26
67.2
64.86
54.21
72.81
76.06
55.67
74.82
54.55
64.96
53.21
69.56
76.84
54.32
57.58
67.76
67.55
47.6
49.29
61.94
71.12
71.12
61.72
65.19
76.28
68.55
78.29
76.16
49.96
59.36
70.68
59.71
64.63
60.26
60.7
51.64
71.24
63.85
78.85
76.61
60.6
56.23
61.28
56.68
60.04
77.07
53.1
79.52
78.3
72.13
62.94
55.66
66.76
65.64
56.91
55.56
69.9
61.49
72.36
76.05
49.73
57.24
59.93
69.11
64.64
49.17
60.82
77.39
52.53
81.1
70.45
81.2
76.5
62.94
72.02
65.08
48.05
67.76
58.02
65.3
57.8
71.8
70.68
64.07
72.24
54.44
81.76
54.0
73.82
51.08
75.39
49.74
63.95
69.22
46.82
68.89
58.03
56.12
54.21
55.34
58.36
55.78
72.03
57.9
64.52
64.96
71.24
73.59
65.86
60.59
58.92
68.54
76.84
65.3
77.51
56.34
55.56
65.53
77.74
77.4
75.83
68.0
56.45
63.96
52.98
61.26
77.74
60.26
69.89
64.41
65.19
66.65
50.52
68.54
55.67
61.38
58.24
52.64
48.61
67.21
63.29
68.66
68.44
68.88
63.96
57.69
74.03
69.56
70.45
60.03
62.16
56.23
45.82
54.67
49.17
58.02
66.09
60.26
68.88
52.65
68.1
62.16
66.43
49.52
73.58
54.32
62.17
52.65
45.47
51.86
68.33
67.88
71.57
50.4
57.46
53.76
63.18
50.08
69.11
75.94
76.51
61.05
61.15
73.48
63.18
58.91
52.98
66.87
66.31
71.57
63.5
64.63
66.87
51.42
61.26
49.74
59.48
73.48
54.88
50.41
59.14
71.79
71.57
52.31
63.85
79.42
49.73
75.38
79.41
71.01
66.42
69.45
68.54
61.49
60.6
59.93
55.9
62.28
58.13
49.39
62.4
56.12
67.87
69.45
52.86
69.34
61.39
53.65
59.14
61.6
66.2
56.91
64.74
59.04
70.0
68.78
60.26
52.64
62.27
64.85
59.48
64.3
70.46
67.88
69.9
64.29
65.97
73.14
80.65
65.98
69.23
63.74
70.67
80.54
59.82
63.17
68.44
47.83
58.58
57.02
60.04
52.88
75.61
67.66
60.04
62.94
69.45
62.72
66.31
51.87
69.68
63.18
66.2
79.63
66.54
58.13
63.06
56.9
83.11
65.53
69.67
53.88
50.85
58.91
67.21
74.38
67.1
61.84
56.34
70.68
66.42
62.94
59.59
59.7
49.74
78.41
54.0
64.74
53.76
67.1
52.98
61.94
73.58
58.92
55.56
58.13
53.55
61.95
52.31
56.22
68.21
48.62
59.59
63.17
48.61
48.51
61.39
52.64
81.65
58.8
67.31
69.89
62.72
58.13
70.9
66.42
61.72
82.44
75.04
65.98
75.83
54.44
59.26
71.8
76.28
50.17
72.92
56.56
79.97
67.88
72.8
74.26
46.72
64.18
59.04
58.7
72.81
49.85
50.51
72.47
61.94
62.27
52.53
74.49
75.16
65.97
68.21
57.46
51.41
58.92
54.33
60.04
62.96
71.8
60.59
62.27
61.16
70.46
80.19
60.26
66.98
60.26
78.86
56.34
51.52
57.46
62.95
52.98
66.76
49.4
64.06
60.71
68.22
65.3
55.1
83.67
75.16
61.84
71.57
61.94
72.02
71.12
62.96
59.48
74.93
63.28
72.46
49.5
71.92
69.89
55.67
66.54
72.59
56.01
54.32
52.08
57.58
66.98
59.92
68.1
58.81
65.31
52.54
71.9
63.07
59.04
74.93
49.29
49.5
51.3
72.92
66.76
61.26
60.03
51.63
63.06
58.58
68.44
63.29
55.9
46.83
71.68
74.6
48.95
65.76
67.31
73.48
53.66
73.47
66.98
65.87
62.84
65.64
58.36
64.18
67.21
71.69
72.36
64.97
64.85
65.53
61.61
45.6
60.38
64.96
69.22
57.69
64.74
71.68
70.56
48.83
72.7
76.05
62.17
76.28
70.23
50.41
47.5
51.64
67.77
55.22
64.18
52.31
56.9
62.51
57.9
71.24
56.22
67.76
74.37
56.22
69.23
62.5
50.52
52.65
67.88
56.45
70.56
54.11
52.2
53.77
48.61
58.02
77.06
58.24
66.64
66.31
77.07
63.06
65.86
70.11
61.6
73.26
78.08
63.74
78.4
64.06
70.24
69.1
61.71
73.82
62.62
56.45
56.01
70.9
48.83
60.71
65.42
65.53
49.17
64.06
67.87
71.13
57.35
54.88
57.91
80.54
68.54
79.86
68.32
68.0
60.7
62.16
63.4
53.77
51.18
58.8
75.84
58.81
68.11
78.4
78.63
60.48
66.08
46.38
67.88
50.85
58.58
62.38
72.47
65.86
66.19
60.7
50.97
69.45
60.93
53.77
65.87
66.98
51.52
70.9
53.99
60.27
58.24
63.28
59.37
55.33
64.3
66.76
78.51
59.26
53.54
61.16
69.67
55.44
61.39
61.94
54.21
56.57
55.79
50.97
72.13
58.58
67.32
65.3
60.15
62.84
79.75
60.71
68.88
67.31
66.87
64.63
61.82
62.84
74.6
63.5
63.85
66.32
56.23
59.82
63.96
61.26
56.56
55.22
51.98
57.46
66.98
67.2
78.51
60.6
79.42
63.96
58.35
75.84
66.54
54.89
72.7
72.8
66.65
73.37
60.71
58.69
48.83
71.58
62.39
57.02
58.36
59.7
60.94
68.77
76.28
65.53
53.2
58.69
72.58
53.98
65.52
62.5
79.63
55.23
68.33
68.11
64.18
67.54
67.66
62.17
57.02
52.87
55.68
